Image;Time(s);Temperature(oC);Change_in_Length(micrometer);Force(N)
Gio_52100mod3_300_2h_1_1-02342;11960.791992;300.00698850000003;-6.3441965;-0.005859
Gio_52100mod3_300_2h_1_1-02343;11965.291504;299.97247300000004;-6.34285;-0.005859
Gio_52100mod3_300_2h_1_1-02344;11969.791992499999;299.9974365;-6.3293859999999995;-0.005859
Gio_52100mod3_300_2h_1_1-02345;11974.291504;299.9491275;-6.303805;-0.005859
Gio_52100mod3_300_2h_1_1-02346;11981.041504;299.9904785;-6.2809159999999995;-0.005859
Gio_52100mod3_300_2h_1_1-02347;11985.541504;299.987442;-6.2957265;-0.005859
Gio_52100mod3_300_2h_1_1-02348;11990.041504;300.0219425;-6.282263;-0.005859
Gio_52100mod3_300_2h_1_1-02349;11996.791992499999;300.088791;-6.3347715;-0.005859
Gio_52100mod3_300_2h_1_1-02350;12001.291504;300.01936350000005;-6.3145755;-0.005859
Gio_52100mod3_300_2h_1_1-02351;12005.791504;300.000519;-6.348236;-0.005859
Gio_52100mod3_300_2h_1_1-02352;12010.2924805;300.05036900000005;-6.3172685;-0.005859
Gio_52100mod3_300_2h_1_1-02353;12017.041504;299.970581;-6.345543;-0.005859
Gio_52100mod3_300_2h_1_1-02354;12021.541504;300.012985;-6.29438;-0.005859
Gio_52100mod3_300_2h_1_1-02355;12026.041992499999;299.982483;-6.298419;-0.005859
Gio_52100mod3_300_2h_1_1-02356;12032.791504;299.9127045;-6.313230000000001;-0.005859
Gio_52100mod3_300_2h_1_1-02357;12037.291992;299.8782805;-6.314576000000001;-0.005859
Gio_52100mod3_300_2h_1_1-02358;12041.791504;299.90963750000003;-6.268798;-0.005859
Gio_52100mod3_300_2h_1_1-02359;12047.416016;300.025818;-6.30919;-0.005859
Gio_52100mod3_300_2h_1_1-02360;12053.041504;300.02090450000003;-6.311883;-0.005859
Gio_52100mod3_300_2h_1_1-02361;12057.541504;300.0088655;-6.287648;-0.005859
Gio_52100mod3_300_2h_1_1-02362;12062.041504;299.897736;-6.2930335;-0.005859
Gio_52100mod3_300_2h_1_1-02363;12068.791504;299.9290925;-6.283609;-0.005859
Gio_52100mod3_300_2h_1_1-02364;12073.291504;300.0293735;-6.239178;-0.005859
Gio_52100mod3_300_2h_1_1-02365;12077.791992499999;299.944046;-6.240524499999999;-0.005859
Gio_52100mod3_300_2h_1_1-02366;12083.416992;299.956085;-6.271492;-0.005859
Gio_52100mod3_300_2h_1_1-02367;12089.041504;300.04187;-6.2553345;-0.005859
Gio_52100mod3_300_2h_1_1-02368;12093.541504;299.960556;-6.256681;-0.005859
Gio_52100mod3_300_2h_1_1-02369;12098.041504;300.02539049999996;-6.2647595;-0.005859
Gio_52100mod3_300_2h_1_1-02370;12104.791504;300.023376;-6.2553350000000005;-0.005859
Gio_52100mod3_300_2h_1_1-02371;12109.291016;299.9983975;-6.2620664999999995;-0.005859
Gio_52100mod3_300_2h_1_1-02372;12113.791504;299.948059;-6.2782230000000006;-0.005859
Gio_52100mod3_300_2h_1_1-02373;12119.417969;300.008881;-6.271492;-0.005859
Gio_52100mod3_300_2h_1_1-02374;12125.041504;299.9900205;-6.262067;-0.005859
Gio_52100mod3_300_2h_1_1-02375;12129.541504;300.0023955;-6.287648;-0.005859
Gio_52100mod3_300_2h_1_1-02376;12134.041504;300.061783;-6.263413;-0.005859
Gio_52100mod3_300_2h_1_1-02377;12140.791504;300.0064085;-6.270144999999999;-0.005859
Gio_52100mod3_300_2h_1_1-02378;12145.291504;299.929077;-6.259373500000001;-0.005859
Gio_52100mod3_300_2h_1_1-02379;12149.791992499999;299.88769549999995;-6.270145;-0.005859
Gio_52100mod3_300_2h_1_1-02380;12155.416016;299.949036;-6.26072;-0.005859
Gio_52100mod3_300_2h_1_1-02381;12161.041504;300.0473175;-6.2472565;-0.005859
Gio_52100mod3_300_2h_1_1-02382;12165.541992499999;299.8901825;-6.2607205;-0.005859
Gio_52100mod3_300_2h_1_1-02383;12170.0424805;299.983887;-6.2687985;-0.005859
Gio_52100mod3_300_2h_1_1-02384;12176.791504;300.0368195;-6.2755305;-0.005859
Gio_52100mod3_300_2h_1_1-02385;12181.291504;299.92907749999995;-6.1974395;-0.005859
Gio_52100mod3_300_2h_1_1-02386;12185.7924805;300.032333;-6.2580275;-0.005859
Gio_52100mod3_300_2h_1_1-02387;12191.416992;300.082642;-6.225714;-0.005859
Gio_52100mod3_300_2h_1_1-02388;12197.041992;300.02432250000004;-6.2445635;-0.005859
Gio_52100mod3_300_2h_1_1-02389;12201.541504;300.050247;-6.2418705;-0.005859
Gio_52100mod3_300_2h_1_1-02390;12206.041992499999;300.13005050000004;-6.2378315;-0.005859
Gio_52100mod3_300_2h_1_1-02391;12212.791504;300.0084075;-6.213597;-0.005859
Gio_52100mod3_300_2h_1_1-02392;12217.291504;299.977997;-6.223020999999999;-0.005859
Gio_52100mod3_300_2h_1_1-02393;12221.7924805;300.0876005;-6.2539885;-0.005859
Gio_52100mod3_300_2h_1_1-02394;12227.416992;299.940033;-6.214943;-0.005859
Gio_52100mod3_300_2h_1_1-02395;12233.041504;299.961975;-6.2311;-0.005859
Gio_52100mod3_300_2h_1_1-02396;12237.5424805;300.01632700000005;-6.214943;-0.005859
Gio_52100mod3_300_2h_1_1-02397;12242.041504;299.906128;-6.225714;-0.005859
Gio_52100mod3_300_2h_1_1-02398;12248.791992499999;299.989899;-6.2337925;-0.005859
Gio_52100mod3_300_2h_1_1-02399;12253.291504;300.0318605;-6.210904;-0.005859
Gio_52100mod3_300_2h_1_1-02400;12257.791992;299.9674835;-6.205518;-0.005859
Gio_52100mod3_300_2h_1_1-02401;12263.416992;299.923065;-6.249949;-0.005859
Gio_52100mod3_300_2h_1_1-02402;12269.041504;299.9914245;-6.198786;-0.005859
Gio_52100mod3_300_2h_1_1-02403;12273.541504;299.96846;-6.209557;-0.005859
Gio_52100mod3_300_2h_1_1-02404;12278.041992499999;299.85272199999997;-6.1826295;-0.005859
Gio_52100mod3_300_2h_1_1-02405;12284.7924805;300.0003815;-6.1987865;-0.005859
Gio_52100mod3_300_2h_1_1-02406;12289.291504;300.054733;-6.153009000000001;-0.005859
Gio_52100mod3_300_2h_1_1-02407;12293.791504;300.103073;-6.1678195;-0.005859
Gio_52100mod3_300_2h_1_1-02408;12299.416016;300.100586;-6.214943;-0.005859
Gio_52100mod3_300_2h_1_1-02409;12305.041504;300.03126499999996;-6.1974395;-0.005859
Gio_52100mod3_300_2h_1_1-02410;12309.541504;299.970459;-6.192054499999999;-0.005859
Gio_52100mod3_300_2h_1_1-02411;12314.041504;300.004883;-6.194747;-0.005859
Gio_52100mod3_300_2h_1_1-02412;12320.791504;300.010773;-6.14897;-0.005859
Gio_52100mod3_300_2h_1_1-02413;12325.291504;300.00982650000003;-6.174550999999999;-0.005859
Gio_52100mod3_300_2h_1_1-02414;12329.791504;299.957504;-6.1651264999999995;-0.005859
Gio_52100mod3_300_2h_1_1-02415;12335.416016;299.884186;-6.196094;-0.005859
Gio_52100mod3_300_2h_1_1-02416;12341.041504;299.98048400000005;-6.1691655;-0.005859
Gio_52100mod3_300_2h_1_1-02417;12345.541992499999;299.9559785;-6.142238;-0.005859
Gio_52100mod3_300_2h_1_1-02418;12350.041504;299.994858;-6.166472499999999;-0.005859
Gio_52100mod3_300_2h_1_1-02419;12356.791504;299.949478;-6.1516625000000005;-0.005859
Gio_52100mod3_300_2h_1_1-02420;12361.2924805;300.094101;-6.153009;-0.005859
Gio_52100mod3_300_2h_1_1-02421;12365.791504;299.946991;-6.1799365;-0.005859
Gio_52100mod3_300_2h_1_1-02422;12371.416992;300.013824;-6.201479;-0.005859
Gio_52100mod3_300_2h_1_1-02423;12375.916016;300.030792;-6.136852;-0.005859
Gio_52100mod3_300_2h_1_1-02424;12381.541504;299.94499199999996;-6.143584000000001;-0.005859
Gio_52100mod3_300_2h_1_1-02425;12386.041016;300.01738;-6.092421;-0.005859
Gio_52100mod3_300_2h_1_1-02426;12390.541504;299.982376;-6.221675;-0.005859
Gio_52100mod3_300_2h_1_1-02427;12396.166016;299.88913;-6.085689;-0.005859
Gio_52100mod3_300_2h_1_1-02428;12401.791992499999;299.85319549999997;-6.1516625000000005;-0.005859
Gio_52100mod3_300_2h_1_1-02429;12406.291504;299.966919;-6.0816505;-0.005859
Gio_52100mod3_300_2h_1_1-02430;12410.791992;300.072174;-6.128774;-0.005859
Gio_52100mod3_300_2h_1_1-02431;12417.5424805;299.928024;-6.1691655;-0.005859
Gio_52100mod3_300_2h_1_1-02432;12422.041504;300.015366;-6.158394;-0.005859
Gio_52100mod3_300_2h_1_1-02433;12426.541504;300.0118255;-6.122042;-0.005859
Gio_52100mod3_300_2h_1_1-02434;12433.291504;300.0626375;-6.1489695;-0.005859
Gio_52100mod3_300_2h_1_1-02435;12437.791504;300.012909;-6.126081;-0.005859
Gio_52100mod3_300_2h_1_1-02436;12442.291992;299.957489;-6.122042;-0.005859
Gio_52100mod3_300_2h_1_1-02437;12447.916992;299.978943;-6.131466;-0.005859
Gio_52100mod3_300_2h_1_1-02438;12453.541504;300.0223085;-6.126080999999999;-0.005859
Gio_52100mod3_300_2h_1_1-02439;12458.041992;300.0661625;-6.1408915;-0.005859
Gio_52100mod3_300_2h_1_1-02440;12462.541016;300.0227965;-6.157048;-0.005859
Gio_52100mod3_300_2h_1_1-02441;12469.291504;300.0073395;-6.1045385;-0.005859
Gio_52100mod3_300_2h_1_1-02442;12473.791504;300.124054;-6.1476235;-0.005859
Gio_52100mod3_300_2h_1_1-02443;12478.2924805;300.044235;-6.139545;-0.005859
Gio_52100mod3_300_2h_1_1-02444;12483.916992;300.098694;-6.18263;-0.005859
Gio_52100mod3_300_2h_1_1-02445;12489.541504;300.12109399999997;-6.126081;-0.005859
Gio_52100mod3_300_2h_1_1-02446;12494.041504;299.9244995;-6.122042;-0.005859
Gio_52100mod3_300_2h_1_1-02447;12498.541504;300.0138245;-6.127427;-0.005859
Gio_52100mod3_300_2h_1_1-02448;12505.2924805;299.940506;-6.1180025;-0.005859
Gio_52100mod3_300_2h_1_1-02449;12509.791504;299.982376;-6.13012;-0.005859
Gio_52100mod3_300_2h_1_1-02450;12514.291504;300.02279699999997;-6.139545;-0.005859
Gio_52100mod3_300_2h_1_1-02451;12518.791992499999;299.9634095;-6.139545;-0.005859
Gio_52100mod3_300_2h_1_1-02452;12523.291504;299.9430085;-6.120696;-0.005859
Gio_52100mod3_300_2h_1_1-02453;12530.041504;300.0456845;-6.105885499999999;-0.005859
Gio_52100mod3_300_2h_1_1-02454;12534.541504;299.9863735;-6.124734999999999;-0.005859
Gio_52100mod3_300_2h_1_1-02455;12539.0424805;300.055206;-6.128773499999999;-0.005859
Gio_52100mod3_300_2h_1_1-02456;12544.666992;300.005798;-6.128774;-0.005859
Gio_52100mod3_300_2h_1_1-02457;12550.291504;299.99781800000005;-6.095114000000001;-0.005859
Gio_52100mod3_300_2h_1_1-02458;12554.791504;299.95149200000003;-6.099153;-0.005859
Gio_52100mod3_300_2h_1_1-02459;12559.291016;299.9224855;-6.122042;-0.005859
Gio_52100mod3_300_2h_1_1-02460;12566.041016;300.00888050000003;-6.091075;-0.005859
Gio_52100mod3_300_2h_1_1-02461;12570.541504;299.964447;-6.092421;-0.005859
Gio_52100mod3_300_2h_1_1-02462;12575.0424805;299.9584505;-6.0722255;-0.005859
Gio_52100mod3_300_2h_1_1-02463;12580.666016;300.039764;-6.13416;-0.005859
Gio_52100mod3_300_2h_1_1-02464;12586.291016;299.989319;-6.085689;-0.005859
Gio_52100mod3_300_2h_1_1-02465;12590.791504;300.0302275;-6.116656000000001;-0.005859
Gio_52100mod3_300_2h_1_1-02466;12595.2924805;300.0337525;-6.1516625000000005;-0.005859
Gio_52100mod3_300_2h_1_1-02467;12602.041504;300.029755;-6.1139635000000006;-0.005859
Gio_52100mod3_300_2h_1_1-02468;12606.541504;299.9689485;-6.08165;-0.005859
Gio_52100mod3_300_2h_1_1-02469;12611.041504;299.973404;-6.088381999999999;-0.005859
Gio_52100mod3_300_2h_1_1-02470;12617.791992;300.01972950000004;-6.1112705;-0.005859
Gio_52100mod3_300_2h_1_1-02471;12622.291504;300.0007935;-6.077611;-0.005859
Gio_52100mod3_300_2h_1_1-02472;12626.791504;300.00032050000004;-6.074918;-0.005859
Gio_52100mod3_300_2h_1_1-02473;12631.291504;299.9613955;-6.124734999999999;-0.005859
Gio_52100mod3_300_2h_1_1-02474;12638.041992499999;299.960907;-6.0924215;-0.005859
Gio_52100mod3_300_2h_1_1-02475;12642.5424805;299.962448;-6.08165;-0.005859
Gio_52100mod3_300_2h_1_1-02476;12647.041504;300.098572;-6.0964605;-0.005859
Gio_52100mod3_300_2h_1_1-02477;12653.791504;300.1035465;-6.088382;-0.005859
Gio_52100mod3_300_2h_1_1-02478;12658.291016;300.01077250000003;-6.070879;-0.005859
Gio_52100mod3_300_2h_1_1-02479;12662.791016;300.07711800000004;-6.077611;-0.005859
Gio_52100mod3_300_2h_1_1-02480;12668.416016;300.023773;-6.082996;-0.005859
Gio_52100mod3_300_2h_1_1-02481;12674.041504;299.984848;-6.0829965;-0.005859
Gio_52100mod3_300_2h_1_1-02482;12678.541992;299.92900099999997;-6.0897285;-0.005859
Gio_52100mod3_300_2h_1_1-02483;12683.041504;300.02621450000004;-6.060108;-0.005859
Gio_52100mod3_300_2h_1_1-02484;12689.791992499999;300.0496825;-6.080303499999999;-0.005859
Gio_52100mod3_300_2h_1_1-02485;12694.291504;300.0745545;-6.0628005;-0.005859
Gio_52100mod3_300_2h_1_1-02486;12698.791504;299.991806;-6.0937675;-0.005859
Gio_52100mod3_300_2h_1_1-02487;12704.416992;300.030792;-6.069532;-0.005859
Gio_52100mod3_300_2h_1_1-02488;12710.041504;300.035187;-6.04799;-0.005859
Gio_52100mod3_300_2h_1_1-02489;12714.541504;299.968948;-6.073572;-0.005859
Gio_52100mod3_300_2h_1_1-02490;12719.041504;300.0107575;-6.0695325;-0.005859
Gio_52100mod3_300_2h_1_1-02491;12725.791504;299.9010465;-6.073572;-0.005859
Gio_52100mod3_300_2h_1_1-02492;12730.291016;300.13147000000004;-6.058762;-0.005859
Gio_52100mod3_300_2h_1_1-02493;12734.791504;299.999817;-6.0735715;-0.005859
Gio_52100mod3_300_2h_1_1-02494;12740.416016;300.067596;-6.053376;-0.005859
Gio_52100mod3_300_2h_1_1-02495;12746.041992499999;300.07408150000003;-6.0614545;-0.005859
Gio_52100mod3_300_2h_1_1-02496;12750.541504;300.0347135;-6.076264500000001;-0.005859
Gio_52100mod3_300_2h_1_1-02497;12755.0424805;300.01374799999996;-6.077611;-0.005859
Gio_52100mod3_300_2h_1_1-02498;12761.791504;300.05015549999996;-6.065493999999999;-0.005859
Gio_52100mod3_300_2h_1_1-02499;12766.2924805;300.004776;-6.060108;-0.005859
Gio_52100mod3_300_2h_1_1-02500;12770.791504;300.04223649999994;-6.06684;-0.005859
Gio_52100mod3_300_2h_1_1-02501;12776.416992;299.989807;-6.093768;-0.005859
Gio_52100mod3_300_2h_1_1-02502;12782.041504;299.99382;-6.069533;-0.005859
Gio_52100mod3_300_2h_1_1-02503;12786.541992499999;300.119461;-6.068186;-0.005859
Gio_52100mod3_300_2h_1_1-02504;12791.041504;300.026245;-6.0547225000000005;-0.005859
Gio_52100mod3_300_2h_1_1-02505;12797.791504;300.0322265;-6.0654935000000005;-0.005859
Gio_52100mod3_300_2h_1_1-02506;12802.291504;299.993332;-6.0426045;-0.005859
Gio_52100mod3_300_2h_1_1-02507;12806.791992499999;299.9339295;-6.0452975;-0.005859
